file,line,kind,func,context
tools/joint_estimator/fit_run.py,112,ternary,pooled,"out[axis] = round(100.0 * g[a] / tot, 2) if tot else None"
tools/joint_estimator/fit_run.py,169,if,prune_cost,if gg:
tools/joint_estimator/fit_run.py,197,for,reading,for s in res.segments:
tools/joint_estimator/fit_run.py,243,if,cadence_window_report,if si == 0:
tools/joint_estimator/fit_run.py,258,for,cadence_window_report,for f in pd.CADENCE_FEATURES:
tools/joint_estimator/fit_run.py,363,for,mechanism_report,"for k, d in zip(keys, durs):"
tools/joint_estimator/fit_run.py,175,ternary,prune_cost,"cols[axis] = round(100.0 * g[a] / tot, 2) if tot else None"
tools/joint_estimator/fit_run.py,198,if,reading,"if s[""start_tick""] <= tick < s[""end_tick""]:"
tools/joint_estimator/fit_run.py,206,ternary,cols,"return {axis: (round(100.0 * g[a] / (g[a] + g[d]), 1) if (g[a] + g[d]) else None)"
tools/joint_estimator/fit_run.py,443,ternary,main,"""vs_step1_identity_pp"": (round(v - STEP1_IDENTITY[axis], 2)"
tools/joint_estimator/fit_run.py,206,ternary,cols,"return {axis: (round(100.0 * g[a] / (g[a] + g[d]), 1) if (g[a] + g[d]) else None)"
tools/joint_estimator/fit_run.py,529,ternary,write_summary,"f""{'HOLDS' if v['holds'] else '*** OUTSIDE BAND ***'}  """
tools/joint_estimator/fit_run.py,580,ternary,write_summary,"f""({'PASS' if est.get('viterbi_parity', {}).get('pass') else 'FAIL'})"")"
tools/joint_estimator/fit_run.py,586,ternary,write_summary,"f""({'PASS' if est.get('gradient', {}).get('pass') else 'FAIL'})"")"
tools/joint_estimator/fit_weights.py,1030,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/fit_weights.py,171,for,gt_event_labels,for ev in piece.events:
tools/joint_estimator/fit_weights.py,207,while,gt_units,while i < n:
tools/joint_estimator/fit_weights.py,226,while,gt_path_for_unit,while i < hi:
tools/joint_estimator/fit_weights.py,272,if,build_unit,if sig_fifths is not None:
tools/joint_estimator/fit_weights.py,280,if,build_unit,if gt_path is not None:
tools/joint_estimator/fit_weights.py,288,for,build_unit,for i in range(n):
tools/joint_estimator/fit_weights.py,339,for,build_unit,for s in range(lat.span_i.size):
tools/joint_estimator/fit_weights.py,346,for,build_unit,"for i in range(1, n):"
tools/joint_estimator/fit_weights.py,358,if,build_unit,if is_head:
tools/joint_estimator/fit_weights.py,365,if,build_unit,if gt_path is not None:
tools/joint_estimator/fit_weights.py,382,for,gt_features,"for si, (a, b, k, c) in enumerate(gt_path):"
tools/joint_estimator/fit_weights.py,424,if,_logsumexp_rows,if ok.any():
tools/joint_estimator/fit_weights.py,465,if,unit_logZ_and_expect,if wctx is None:
tools/joint_estimator/fit_weights.py,473,if,unit_logZ_and_expect,if lat.is_head:
tools/joint_estimator/fit_weights.py,520,for,unit_logZ_and_expect,for b in range(n):
tools/joint_estimator/fit_weights.py,542,if,unit_logZ_and_expect,if not np.isfinite(fin).any():
tools/joint_estimator/fit_weights.py,544,if,unit_logZ_and_expect,if is_max:
tools/joint_estimator/fit_weights.py,548,if,unit_logZ_and_expect,if not want_grad:
tools/joint_estimator/fit_weights.py,557,for,unit_logZ_and_expect,"for b in range(n - 1, -1, -1):"
tools/joint_estimator/fit_weights.py,605,if,unit_logZ_and_expect,if lat.is_head:
tools/joint_estimator/fit_weights.py,609,for,unit_logZ_and_expect,"for b in range(1, n):"
tools/joint_estimator/fit_weights.py,718,if,fit,if verbose:
tools/joint_estimator/fit_weights.py,730,for,heldout_nll,for u in units:
tools/joint_estimator/fit_weights.py,759,for,build_units,"for idx, stem in enumerate(stems):"
tools/joint_estimator/fit_weights.py,814,for,establish_viterbi_parity,for stem in stems:
tools/joint_estimator/fit_weights.py,839,for,establish_gradient,for i in range(NW):
tools/joint_estimator/fit_weights.py,853,if,establish_gradient,if verbose:
tools/joint_estimator/fit_weights.py,864,for,establish_forward_backward,for u in units[:k]:
tools/joint_estimator/fit_weights.py,896,for,fit_one,for lam in LAMBDA_GRID:
tools/joint_estimator/fit_weights.py,920,for,run_fit,for fold in todo:
tools/joint_estimator/fit_weights.py,938,if,run_fit,if do_all:
tools/joint_estimator/fit_weights.py,975,if,run_fit,if out_path:
tools/joint_estimator/fit_weights.py,987,if,main,"if argv and argv[0] == ""--folds"":"
tools/joint_estimator/fit_weights.py,1004,if,merge_parts,if not parts:
tools/joint_estimator/fit_weights.py,1008,for,merge_parts,for p in parts:
tools/joint_estimator/fit_weights.py,1019,if,merge_parts,"if missing or merged[""all""] is None:"
tools/joint_estimator/fit_weights.py,122,for,__init__,"for mi, is_major in ((0, True), (1, False)):"
tools/joint_estimator/fit_weights.py,130,for,__init__,"for mi, is_major in ((0, True), (1, False)):"
tools/joint_estimator/fit_weights.py,135,for,__init__,for ka in range(24):
tools/joint_estimator/fit_weights.py,153,ternary,kidx_of,return (tonic % 12) if is_major else (tonic % 12) + 12
tools/joint_estimator/fit_weights.py,172,if,gt_event_labels,if ev[pd.EV_MEAS] == 0:
tools/joint_estimator/fit_weights.py,177,if,gt_event_labels,if si < 0:
tools/joint_estimator/fit_weights.py,181,if,gt_event_labels,if si in excluded:
tools/joint_estimator/fit_weights.py,186,if,gt_event_labels,"if s[""tonic""] is None or s[""is_major""] is None:"
tools/joint_estimator/fit_weights.py,192,if,gt_event_labels,if ci is None:
tools/joint_estimator/fit_weights.py,208,if,gt_units,if labels[i] is None:
tools/joint_estimator/fit_weights.py,212,while,gt_units,while j + 1 < n and labels[j + 1] is not None:
tools/joint_estimator/fit_weights.py,229,while,gt_path_for_unit,while j + 1 < hi and labels[j + 1][2] == si:
tools/joint_estimator/fit_weights.py,234,while,gt_path_for_unit,while a <= j:
tools/joint_estimator/fit_weights.py,273,for,build_unit,"for (t, m) in pd.KEYS_24:"
tools/joint_estimator/fit_weights.py,281,for,build_unit,"for (a, b, k, c) in gt_path:"
tools/joint_estimator/fit_weights.py,289,for,build_unit,"for j in range(i + 1, min(n, i + seg_cap) + 1):"
tools/joint_estimator/fit_weights.py,347,for,build_unit,for k in range(24):
tools/joint_estimator/fit_weights.py,359,for,build_unit,for k in range(24):
tools/joint_estimator/fit_weights.py,386,if,gt_features,if feat is None:
tools/joint_estimator/fit_weights.py,392,if,gt_features,if si == 0:
tools/joint_estimator/fit_weights.py,403,if,gt_features,if pk == k:
tools/joint_estimator/fit_weights.py,410,for,gt_features,"for fi, f in enumerate(pd.CADENCE_FEATURES):"
tools/joint_estimator/fit_weights.py,485,if,trans_in,if fin.any():
tools/joint_estimator/fit_weights.py,501,if,trans_in,if is_max:
tools/joint_estimator/fit_weights.py,511,if,trans_in,if is_max:
tools/joint_estimator/fit_weights.py,521,if,unit_logZ_and_expect,if b == 0:
tools/joint_estimator/fit_weights.py,531,for,unit_logZ_and_expect,for s in spans_from[b]:
tools/joint_estimator/fit_weights.py,559,for,unit_logZ_and_expect,for s in spans_from[b]:
tools/joint_estimator/fit_weights.py,568,if,unit_logZ_and_expect,if b == 0:
tools/joint_estimator/fit_weights.py,574,if,unit_logZ_and_expect,if finm.any():
tools/joint_estimator/fit_weights.py,585,if,unit_logZ_and_expect,if np.isfinite(mg):
tools/joint_estimator/fit_weights.py,610,if,unit_logZ_and_expect,if keep[b] is None or not np.isfinite(mu[b]).any() or mu[b].sum() <= 0.0:
tools/joint_estimator/fit_weights.py,623,if,unit_logZ_and_expect,if np.isfinite(mb):
tools/joint_estimator/fit_weights.py,631,for,unit_logZ_and_expect,"for mi, sl in ((0, slice(0, 12)), (1, slice(12, 24))):"
tools/joint_estimator/fit_weights.py,639,ternary,unit_logZ_and_expect,logZ_bwd = float(mz + math.log(np.exp(z0 - mz).sum())) if np.isfinite(mz) else NEG_INF
tools/joint_estimator/fit_weights.py,666,for,nll_and_grad,for u in self.units:
tools/joint_estimator/fit_weights.py,683,ternary,fit,"x0 = identity_vector() if x0 is None else np.array(x0, dtype=np.float64)"
tools/joint_estimator/fit_weights.py,732,if,heldout_nll,if not np.isfinite(logZ):
tools/joint_estimator/fit_weights.py,760,if,build_units,if stem in gnt.FLAGGED:
tools/joint_estimator/fit_weights.py,766,for,build_units,"for k, v in ldiag.items():"
tools/joint_estimator/fit_weights.py,769,if,build_units,if not us:
tools/joint_estimator/fit_weights.py,774,if,build_units,if len(us) > 1:
tools/joint_estimator/fit_weights.py,778,for,build_units,"for ui, (lo, hi) in enumerate(us):"
tools/joint_estimator/fit_weights.py,795,if,build_units,if verbose and idx % 40 == 0:
tools/joint_estimator/fit_weights.py,811,ternary,establish_viterbi_parity,"x = identity_vector() if weights is None else np.asarray(weights, dtype=np.float64)"
tools/joint_estimator/fit_weights.py,826,if,establish_viterbi_parity,if verbose:
tools/joint_estimator/fit_weights.py,829,ternary,establish_viterbi_parity,"worst = max(abs(x[""delta""]) for x in rows) if rows else 0.0"
tools/joint_estimator/fit_weights.py,836,ternary,establish_gradient,"x = identity_vector() if x is None else np.asarray(x, dtype=np.float64)"
tools/joint_estimator/fit_weights.py,862,ternary,establish_forward_backward,"x = identity_vector() if x is None else np.asarray(x, dtype=np.float64)"
tools/joint_estimator/fit_weights.py,902,if,fit_one,if verbose:
tools/joint_estimator/fit_weights.py,917,ternary,run_fit,todo = list(range(N_FOLDS)) if folds is None else list(folds)
tools/joint_estimator/fit_weights.py,921,if,run_fit,if verbose:
tools/joint_estimator/fit_weights.py,926,if,run_fit,"if fold == todo[0] and ""gradient"" not in established:"
tools/joint_estimator/fit_weights.py,939,if,run_fit,if verbose:
tools/joint_estimator/fit_weights.py,990,if,main,"elif argv and argv[0] == ""--all"":"
tools/joint_estimator/fit_weights.py,1011,if,merge_parts,"if d.get(""all""):"
tools/joint_estimator/fit_weights.py,1013,for,merge_parts,"for k, v in (d.get(""establishment"") or {}).items():"
tools/joint_estimator/fit_weights.py,123,for,__init__,"for a, ak in enumerate(self.cls_keys):"
tools/joint_estimator/fit_weights.py,131,for,__init__,"for a, ak in enumerate(self.cls_keys):"
tools/joint_estimator/fit_weights.py,136,for,__init__,for kb in range(24):
tools/joint_estimator/fit_weights.py,237,if,gt_path_for_unit,if not first:
tools/joint_estimator/fit_weights.py,274,if,build_unit,"if m and glt._collection_fifths(t, m) == sig_fifths:"
tools/joint_estimator/fit_weights.py,282,for,build_unit,"for e in range(a, b):"
tools/joint_estimator/fit_weights.py,293,if,build_unit,if gt_path is not None and augment_gt:
tools/joint_estimator/fit_weights.py,301,if,build_unit,if want is not None:
tools/joint_estimator/fit_weights.py,313,if,build_unit,if not cands:
tools/joint_estimator/fit_weights.py,319,for,build_unit,"for (tonic, is_major, ckey) in cands:"
tools/joint_estimator/fit_weights.py,350,for,build_unit,"for fi, f in enumerate(pd.CADENCE_FEATURES):"
tools/joint_estimator/fit_weights.py,393,if,gt_features,if is_head:
tools/joint_estimator/fit_weights.py,411,if,gt_features,if fired[f]:
tools/joint_estimator/fit_weights.py,489,if,trans_in,if is_max:
tools/joint_estimator/fit_weights.py,500,ternary,trans_in,Bk = prev.max(axis=1) if is_max else _logsumexp_rows(prev)
tools/joint_estimator/fit_weights.py,505,if,trans_in,if np.isfinite(mb):
tools/joint_estimator/fit_weights.py,525,if,unit_logZ_and_expect,if not np.isfinite(logA[b]).any():
tools/joint_estimator/fit_weights.py,529,ternary,unit_logZ_and_expect,"base[b] = (ins + cadw[b][:, None]) if b > 0 else ins"
tools/joint_estimator/fit_weights.py,533,if,unit_logZ_and_expect,if hi_c <= lo_c:
tools/joint_estimator/fit_weights.py,561,if,unit_logZ_and_expect,if hi_c <= lo_c:
tools/joint_estimator/fit_weights.py,578,for,unit_logZ_and_expect,"for mi, sl in ((0, slice(0, 12)), (1, slice(12, 24))):"
tools/joint_estimator/fit_weights.py,654,ternary,__init__,"self.F_gt = np.stack([u.F_gt for u in units]) if units else np.zeros((0, NW))"
tools/joint_estimator/fit_weights.py,668,if,nll_and_grad,if EF is None:
tools/joint_estimator/fit_weights.py,704,ternary,fit,"""objective_start"": evals[0] if evals else None, ""objective_end"": float(f_end),"
tools/joint_estimator/fit_weights.py,783,if,build_units,if want_gt and lat.F_gt is None:
tools/joint_estimator/fit_weights.py,789,if,build_units,if lat.gt_prov:
tools/joint_estimator/fit_weights.py,871,ternary,establish_forward_backward,"""max_abs_fb_delta"": max(abs(r[""delta""]) for r in rows) if rows else 0.0,"
tools/joint_estimator/fit_weights.py,993,if,main,"elif argv and argv[0] == ""--merge"":"
tools/joint_estimator/fit_weights.py,126,for,__init__,"for b, bk in enumerate(self.cls_keys):"
tools/joint_estimator/fit_weights.py,295,if,build_unit,"if st is not None and all(gt_state[e] == st for e in range(i, j)):"
tools/joint_estimator/fit_weights.py,304,if,build_unit,if wtriple not in cset:
tools/joint_estimator/fit_weights.py,322,if,build_unit,if feat is None:
tools/joint_estimator/fit_weights.py,351,if,build_unit,if fired[f]:
tools/joint_estimator/fit_weights.py,490,for,trans_in,"for mi, sl in ((0, slice(0, 12)), (1, slice(12, 24))):"
tools/joint_estimator/fit_weights.py,493,for,trans_in,"for mi, sl in ((0, slice(0, 12)), (1, slice(12, 24))):"
tools/joint_estimator/fit_weights.py,540,ternary,unit_logZ_and_expect,"tgt[kc_i] = np.maximum(cur, contrib) if is_max else np.logaddexp(cur, contrib)"
tools/joint_estimator/fit_weights.py,567,ternary,unit_logZ_and_expect,"Mc[b] = M[b] + (cadw[b][:, None] if b > 0 else 0.0)"
tools/joint_estimator/fit_weights.py,779,ternary,build_units,"gp, splits = gt_path_for_unit(labels, lo, hi) if want_gt else (None, 0)"
tools/joint_estimator/fit_weights.py,790,for,build_units,"for k, v in lat.gt_prov.items():"
tools/joint_estimator/fit_weights.py,308,if,build_unit,elif extra is not None:
tools/joint_estimator/fit_weights.py,311,if,build_unit,if wtriple not in set(base):
tools/joint_estimator/fit_weights.py,855,ternary,establish_gradient,"f""(max rel {out['max_rel_diff']:.3e})  {'PASS' if out['pass'] else 'FAIL'}"")"
tools/joint_estimator/fit_weights.py,1021,ternary,merge_parts,"f""all-326 {'missing' if merged['all'] is None else 'present'}"")"
tools/joint_estimator/gen_content_dp_split.py,223,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/gen_content_dp_split.py,92,try,git_hash,try:
tools/joint_estimator/gen_content_dp_split.py,117,if,main,if args.stems:
tools/joint_estimator/gen_content_dp_split.py,128,for,main,for stem in stems:
tools/joint_estimator/gen_content_dp_split.py,171,if,main,if stops:
tools/joint_estimator/gen_content_dp_split.py,212,if,main,if write:
tools/joint_estimator/gen_content_dp_split.py,142,if,main,if stem in parity_sel:
tools/joint_estimator/gen_content_dp_split.py,149,if,main,if not est_ok:
tools/joint_estimator/gen_content_dp_split.py,184,ternary,main,"""content_frac_pooled"": (tot_content / tot_total) if tot_total > 0 else None,"
tools/joint_estimator/gen_content_dp_split.py,185,ternary,main,"""content_frac_mean_of_pieces"": (sum(r[""content_frac""] for r in ok_rows) / len(ok_rows))"
tools/joint_estimator/gen_content_dp_split.py,204,ternary,main,"""coverage"": f""every-{args.stride}rd name-sorted stem = {len(stems)} of {len(all_stems)} pieces"" if write else f""explicit stems: {stems}"","
tools/joint_estimator/gen_content_dp_split.py,161,ternary,main,"""content_frac"": (content / total) if total > 0 else None,"
tools/joint_estimator/gen_content_dp_split.py,167,ternary,main,"f""calls={timer.calls} est={'ok' if est_ok else 'STOP'}"", flush=True)"
tools/joint_estimator/gen_count_inventory.py,540,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/gen_count_inventory.py,94,if,label_components,if parts is None:
tools/joint_estimator/gen_count_inventory.py,113,if,_deg_base,if not tok:
tools/joint_estimator/gen_count_inventory.py,128,if,_is_seventh_figure,if any(tok in f for tok in _SEVENTH_TOKENS):
tools/joint_estimator/gen_count_inventory.py,144,if,_key_change_kind,if ft == tt and fmaj != tmaj:
tools/joint_estimator/gen_count_inventory.py,146,if,_key_change_kind,if fmaj and not tmaj and tt == (ft + 9) % 12:      # major -> its relative minor
tools/joint_estimator/gen_count_inventory.py,148,if,_key_change_kind,if (not fmaj) and tmaj and tt == (ft + 3) % 12:    # minor -> its relative major
tools/joint_estimator/gen_count_inventory.py,196,for,run,for stem in covered:
tools/joint_estimator/gen_count_inventory.py,264,if,run,if unparse_pct > UNPARSEABLE_STOP_PCT:
tools/joint_estimator/gen_count_inventory.py,404,if,_score_sensitive,if ca is None or cb is None:
tools/joint_estimator/gen_count_inventory.py,407,if,_score_sensitive,"if (ca[""deg_base""] == ""V"" and not ca[""minor_color""] and ca[""figure""] == ""6"""
tools/joint_estimator/gen_count_inventory.py,412,if,_score_sensitive,"if (ca[""deg_base""] == ""VI"" and ca[""minor_color""] and ca[""halfdim_sigil""] and not ca[""target""]"
tools/joint_estimator/gen_count_inventory.py,416,if,_score_sensitive,"if (not ma and ca[""deg_base""] == ""I"" and ca[""minor_color""] and not ca[""target""]"
