file,line,value,func,context
tools/joint_estimator/gen_embedded_tables.py,74,63,<module-scope>,"0x3f: '\\?',    # ? — escaped to make trigraph sequences impossible"
tools/joint_estimator/gen_embedded_tables.py,84,32,escape_byte,if 0x20 <= b <= 0x7e:
tools/joint_estimator/gen_embedded_tables.py,84,126,escape_byte,if 0x20 <= b <= 0x7e:
tools/joint_estimator/gen_embedded_tables.py,241,4,gen_source,"lines += emit_chunk_array(""kSelectedWeightsJson"", weight_blob[4])"
tools/joint_estimator/gen_embedded_tables.py,238,5,gen_source,"for (name, base), chunks in zip(FILE_ARTIFACTS, [b[5] for b in blobs]):"
tools/joint_estimator/gen_embedded_tables.py,221,2,gen_source,"% (weight_blob[0], weight_blob[2], weight_blob[3]))"
tools/joint_estimator/gen_embedded_tables.py,221,3,gen_source,"% (weight_blob[0], weight_blob[2], weight_blob[3]))"
tools/joint_estimator/gen_factor_presence.py,134,4,per_stem_counts,"family = ""seventh"" if len(factors) == 4 else ""triad"""
tools/joint_estimator/gen_factor_presence.py,152,3,per_stem_counts,if others == 3:                                     # root+third+fifth all present
tools/joint_estimator/gen_factor_presence.py,247,0.95,sanity,"""seventh_near_one"": (seventh is not None and seventh >= 0.95),"
tools/joint_estimator/gen_factor_presence.py,166,2,_cell_stat,p_pres = (present + ALPHA) / (total + 2 * ALPHA) if total else None
tools/joint_estimator/gen_factor_presence.py,284,4,stem_set,f = int(name[4:])
tools/joint_estimator/gen_fermata_boundary.py,61,6,<module-scope>,"N_ONSET, N_DUR, N_MEAS, N_FERM = 0, 1, 6, 12"
tools/joint_estimator/gen_fermata_boundary.py,61,12,<module-scope>,"N_ONSET, N_DUR, N_MEAS, N_FERM = 0, 1, 6, 12"
tools/joint_estimator/gen_fermata_boundary.py,62,2,<module-scope>,"EV_START, EV_END, EV_MEAS, EV_MC, EV_FERM = 0, 1, 2, 4, 5"
tools/joint_estimator/gen_fermata_boundary.py,62,4,<module-scope>,"EV_START, EV_END, EV_MEAS, EV_MC, EV_FERM = 0, 1, 2, 4, 5"
tools/joint_estimator/gen_fermata_boundary.py,62,5,<module-scope>,"EV_START, EV_END, EV_MEAS, EV_MC, EV_FERM = 0, 1, 2, 4, 5"
tools/joint_estimator/gen_fermata_boundary.py,213,4,stem_set,f = int(name[4:])
tools/joint_estimator/gen_fold_assignment.py,63,20260719,<module-scope>,SEED = 20260719          # committed shuffle seed (this dispatch's date)
tools/joint_estimator/gen_fold_assignment.py,64,5,<module-scope>,N_FOLDS = 5              # 5-fold cross-validation
tools/joint_estimator/gen_fold_assignment.py,65,326,<module-scope>,EXPECTED_COVERAGE = 326  # CLAUDE.md gate block (A) WiR coverage at 326/352
tools/joint_estimator/gen_input_parity.py,41,2,<module-scope>,"NOTE_CMP = [(1, ""dur""), (2, ""pc""), (4, ""lof""), (6, ""measure""), (7, ""beat""),"
tools/joint_estimator/gen_input_parity.py,41,4,<module-scope>,"NOTE_CMP = [(1, ""dur""), (2, ""pc""), (4, ""lof""), (6, ""measure""), (7, ""beat""),"
tools/joint_estimator/gen_input_parity.py,41,6,<module-scope>,"NOTE_CMP = [(1, ""dur""), (2, ""pc""), (4, ""lof""), (6, ""measure""), (7, ""beat""),"
tools/joint_estimator/gen_input_parity.py,41,7,<module-scope>,"NOTE_CMP = [(1, ""dur""), (2, ""pc""), (4, ""lof""), (6, ""measure""), (7, ""beat""),"
tools/joint_estimator/gen_input_parity.py,42,8,<module-scope>,"(8, ""metric_class_code""), (9, ""approach_code""), (10, ""departure_code""),"
tools/joint_estimator/gen_input_parity.py,42,9,<module-scope>,"(8, ""metric_class_code""), (9, ""approach_code""), (10, ""departure_code""),"
tools/joint_estimator/gen_input_parity.py,42,10,<module-scope>,"(8, ""metric_class_code""), (9, ""approach_code""), (10, ""departure_code""),"
tools/joint_estimator/gen_input_parity.py,43,11,<module-scope>,"(11, ""tied""), (12, ""fermata"")]"
tools/joint_estimator/gen_input_parity.py,43,12,<module-scope>,"(11, ""tied""), (12, ""fermata"")]"
tools/joint_estimator/gen_input_parity.py,45,2,<module-scope>,"EVENT_CMP = [(2, ""measure""), (3, ""beat""), (4, ""metric_class_code""), (5, ""fermata"")]"
tools/joint_estimator/gen_input_parity.py,45,3,<module-scope>,"EVENT_CMP = [(2, ""measure""), (3, ""beat""), (4, ""metric_class_code""), (5, ""fermata"")]"
tools/joint_estimator/gen_input_parity.py,45,4,<module-scope>,"EVENT_CMP = [(2, ""measure""), (3, ""beat""), (4, ""metric_class_code""), (5, ""fermata"")]"
tools/joint_estimator/gen_input_parity.py,45,5,<module-scope>,"EVENT_CMP = [(2, ""measure""), (3, ""beat""), (4, ""metric_class_code""), (5, ""fermata"")]"
tools/joint_estimator/gen_input_parity.py,69,3,__init__,"def __init__(self, cap=3):"
tools/joint_estimator/gen_input_parity.py,60,5,_note_key,"return (n[0], n[5], n[3])   # (onset, part, midi)"
tools/joint_estimator/gen_input_parity.py,60,3,_note_key,"return (n[0], n[5], n[3])   # (onset, part, midi)"
tools/joint_estimator/gen_input_parity.py,55,4,_eqfield,"return round(float(a), 4) == round(float(b), 4)   # both rounded to 4 at generation"
tools/joint_estimator/gen_input_parity.py,55,4,_eqfield,"return round(float(a), 4) == round(float(b), 4)   # both rounded to 4 at generation"
tools/joint_estimator/gen_input_parity.py,316,2,main,"for ex in b[""examples""][:2]:"
tools/joint_estimator/gen_input_parity.py,166,6,main,if (rnote[6] == 0) != (anote[6] == 0):
tools/joint_estimator/gen_input_parity.py,166,6,main,if (rnote[6] == 0) != (anote[6] == 0):
tools/joint_estimator/gen_input_parity.py,171,6,main,"""ref_measure"": rnote[6], ""adapter_measure"": anote[6]})"
tools/joint_estimator/gen_input_parity.py,171,6,main,"""ref_measure"": rnote[6], ""adapter_measure"": anote[6]})"
tools/joint_estimator/gen_label_tables.py,69,20,<module-scope>,THRESHOLD = 20        # cell own-MLE iff training count >= 20
tools/joint_estimator/gen_label_tables.py,71,5,<module-scope>,N_FOLDS = 5
tools/joint_estimator/gen_label_tables.py,72,10,<module-scope>,TOKENS_PER_PARAM_MIN = 10   # total effective free params <= training tokens / 10
tools/joint_estimator/gen_label_tables.py,78,18418,<module-scope>,RECON_LABELS = 18418
tools/joint_estimator/gen_label_tables.py,79,16372,<module-scope>,RECON_TRANS = 16372
tools/joint_estimator/gen_label_tables.py,80,1720,<module-scope>,RECON_KEYCHG = 1720
tools/joint_estimator/gen_label_tables.py,83,7,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,2,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,9,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,4,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,11,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,6,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,84,8,<module-scope>,"1: -5, 8: -4, 3: -3, 10: -2, 5: -1}"
tools/joint_estimator/gen_label_tables.py,84,3,<module-scope>,"1: -5, 8: -4, 3: -3, 10: -2, 5: -1}"
tools/joint_estimator/gen_label_tables.py,84,10,<module-scope>,"1: -5, 8: -4, 3: -3, 10: -2, 5: -1}"
tools/joint_estimator/gen_label_tables.py,84,5,<module-scope>,"1: -5, 8: -4, 3: -3, 10: -2, 5: -1}"
tools/joint_estimator/gen_label_tables.py,83,2,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,3,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,4,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,5,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,83,6,<module-scope>,"_PC_TO_FIFTHS = {0: 0, 7: 1, 2: 2, 9: 3, 4: 4, 11: 5, 6: 6,"
tools/joint_estimator/gen_label_tables.py,165,12,_fold_fifths_diff,d %= 12
tools/joint_estimator/gen_label_tables.py,84,5,<module-scope>,"1: -5, 8: -4, 3: -3, 10: -2, 5: -1}"
tools/joint_estimator/gen_label_tables.py,84,4,<module-scope>,"1: -5, 8: -4, 3: -3, 10: -2, 5: -1}"
tools/joint_estimator/gen_label_tables.py,84,3,<module-scope>,"1: -5, 8: -4, 3: -3, 10: -2, 5: -1}"
tools/joint_estimator/gen_label_tables.py,84,2,<module-scope>,"1: -5, 8: -4, 3: -3, 10: -2, 5: -1}"
tools/joint_estimator/gen_label_tables.py,1071,5,_lookup_base,for _ in range(5):
tools/joint_estimator/gen_label_tables.py,1084,6,_lookup_relation,for _ in range(6):
tools/joint_estimator/gen_label_tables.py,1246,5,_hist_bin,if n < 5:
tools/joint_estimator/gen_label_tables.py,1248,20,_hist_bin,if n < 20:
tools/joint_estimator/gen_label_tables.py,1250,50,_hist_bin,if n < 50:
tools/joint_estimator/gen_label_tables.py,1252,100,_hist_bin,if n < 100:
tools/joint_estimator/gen_label_tables.py,159,12,_collection_fifths,base = tonic if is_major else (tonic + 3) % 12
tools/joint_estimator/gen_label_tables.py,160,12,_collection_fifths,return _PC_TO_FIFTHS[base % 12]
tools/joint_estimator/gen_label_tables.py,166,6,_fold_fifths_diff,return d - 12 if d > 6 else d
tools/joint_estimator/gen_label_tables.py,166,12,_fold_fifths_diff,return d - 12 if d > 6 else d
tools/joint_estimator/gen_label_tables.py,171,12,_cof_distance,"ca, cb = (a * 7) % 12, (b * 7) % 12"
tools/joint_estimator/gen_label_tables.py,171,12,_cof_distance,"ca, cb = (a * 7) % 12, (b * 7) % 12"
tools/joint_estimator/gen_label_tables.py,173,12,_cof_distance,"return min(d, 12 - d)"
tools/joint_estimator/gen_label_tables.py,342,3,_beat_class,if ib == 3 and n_quarter == 4:
tools/joint_estimator/gen_label_tables.py,342,4,_beat_class,if ib == 3 and n_quarter == 4:
tools/joint_estimator/gen_label_tables.py,727,1e-09,_check,if abs(s - 1.0) > 1e-9:
tools/joint_estimator/gen_label_tables.py,1013,5,fitted_handling,for _ in range(5):
tools/joint_estimator/gen_label_tables.py,1025,6,build_sensitive_report,"for (is_major, fc, tc), n in constituents[name].most_common(6):"
tools/joint_estimator/gen_label_tables.py,159,3,_collection_fifths,base = tonic if is_major else (tonic + 3) % 12
tools/joint_estimator/gen_label_tables.py,171,7,_cof_distance,"ca, cb = (a * 7) % 12, (b * 7) % 12"
tools/joint_estimator/gen_label_tables.py,171,7,_cof_distance,"ca, cb = (a * 7) % 12, (b * 7) % 12"
tools/joint_estimator/gen_label_tables.py,179,12,_key_change_kind,if ma and not mb and tb == (ta + 9) % 12:      # major -> its relative minor
tools/joint_estimator/gen_label_tables.py,181,12,_key_change_kind,if (not ma) and mb and tb == (ta + 3) % 12:    # minor -> its relative major
tools/joint_estimator/gen_label_tables.py,299,4,count_tables,"n_quarter = meter[0] * 4 // meter[1]           # 4/4->4, 3/4->3"
tools/joint_estimator/gen_label_tables.py,450,3,_family_key_of,"deg, qual, tgt = parts[0], parts[1], (parts[3] if len(parts) > 3 else """")"
tools/joint_estimator/gen_label_tables.py,450,3,_family_key_of,"deg, qual, tgt = parts[0], parts[1], (parts[3] if len(parts) > 3 else """")"
tools/joint_estimator/gen_label_tables.py,856,3,main,"""tokens_per_param"": round(meta[""tokens_per_param""], 3),"
tools/joint_estimator/gen_label_tables.py,999,6,fitted_handling,for _ in range(6):
tools/joint_estimator/gen_label_tables.py,1069,6,_lookup_base,"return round(base_dist[tk], 6), ""own_MLE"""
tools/joint_estimator/gen_label_tables.py,1179,3,build_inventory,"""tokens_per_param"": round(meta[""tokens_per_param""], 3),"
tools/joint_estimator/gen_label_tables.py,179,9,_key_change_kind,if ma and not mb and tb == (ta + 9) % 12:      # major -> its relative minor
tools/joint_estimator/gen_label_tables.py,181,3,_key_change_kind,if (not ma) and mb and tb == (ta + 3) % 12:    # minor -> its relative major
tools/joint_estimator/gen_label_tables.py,311,4,count_tables,for k in range(n_quarter * 4):             # 16th-note grid (0.25 quarter resolution)
tools/joint_estimator/gen_label_tables.py,1011,6,fitted_handling,"return {""prob"": round(dist[tk], 6), ""how"": ""own_MLE""}"
tools/joint_estimator/gen_label_tables.py,1073,6,_lookup_base,"return round(base_dist[node], 6), f""pooled -> {node}"""
tools/joint_estimator/gen_label_tables.py,1086,6,_lookup_relation,"return round(rel_dist[node], 6), (""own_MLE"" if node == cell else f""pooled -> {node}"")"
tools/joint_estimator/gen_label_tables.py,296,4,count_tables,"if xml[""multi_meter""] or meter not in ((4, 4), (3, 4)):"
tools/joint_estimator/gen_label_tables.py,296,4,count_tables,"if xml[""multi_meter""] or meter not in ((4, 4), (3, 4)):"
tools/joint_estimator/gen_label_tables.py,296,3,count_tables,"if xml[""multi_meter""] or meter not in ((4, 4), (3, 4)):"
tools/joint_estimator/gen_label_tables.py,296,4,count_tables,"if xml[""multi_meter""] or meter not in ((4, 4), (3, 4)):"
tools/joint_estimator/gen_label_tables.py,305,4.0,count_tables,"label_at.add((s[""measure""], round(s[""beat""] * 4) / 4.0))"
tools/joint_estimator/gen_label_tables.py,312,0.25,count_tables,pos = 1.0 + k * 0.25
tools/joint_estimator/gen_label_tables.py,1015,6,fitted_handling,"return {""prob"": round(dist[node], 6), ""how"": f""pooled -> {node}""}"
tools/joint_estimator/gen_label_tables.py,1175,2,build_inventory,"""per_table_tokens_per_param"": {t: (round(pt_tok[t] / pt_params[t], 2)"
tools/joint_estimator/gen_label_tables.py,650,2,fit_tables,"display_key=lambda ctx: f""{ctx[0]}|{ctx[1]}|{ctx[2]}"")"
tools/joint_estimator/gen_label_tables.py,846,5,main,"f""{row_problems[:5]}"")"
tools/joint_estimator/gen_label_tables.py,1001,6,fitted_handling,"return {""prob"": round(dist[node], 6),"
tools/joint_estimator/gen_label_tables.py,248,2,count_tables,"band = f""cof{dist}"" if dist <= 2 else ""cofFar"""
tools/joint_estimator/gen_label_tables.py,305,4,count_tables,"label_at.add((s[""measure""], round(s[""beat""] * 4) / 4.0))"
tools/joint_estimator/gen_label_tables.py,830,3,main,"row_problems.extend([(f""{label}:{n}"", s) for n, s in rp[:3]])"
tools/joint_estimator/gen_marginals_ref.py,96,4,<module-scope>,SEG_CAP = 4
tools/joint_estimator/gen_marginals_ref.py,595,3,_make_tiny,"N, seg_cap = 3, 2"
tools/joint_estimator/gen_marginals_ref.py,595,2,_make_tiny,"N, seg_cap = 3, 2"
tools/joint_estimator/gen_marginals_ref.py,741,2,_spearman,if n < 2:
tools/joint_estimator/gen_marginals_ref.py,763,2,_pearson,if n < 2:
tools/joint_estimator/gen_marginals_ref.py,592,5,_make_tiny,"K1, K2 = (0, True), (5, False)"
tools/joint_estimator/gen_marginals_ref.py,606,0.3,_make_tiny,"entry = {(""x"", True): -0.3, (""y"", True): -0.5, (""x"", False): -0.4, (""y"", False): -0.6}"
tools/joint_estimator/gen_marginals_ref.py,606,0.5,_make_tiny,"entry = {(""x"", True): -0.3, (""y"", True): -0.5, (""x"", False): -0.4, (""y"", False): -0.6}"
tools/joint_estimator/gen_marginals_ref.py,606,0.4,_make_tiny,"entry = {(""x"", True): -0.3, (""y"", True): -0.5, (""x"", False): -0.4, (""y"", False): -0.6}"
tools/joint_estimator/gen_marginals_ref.py,606,0.6,_make_tiny,"entry = {(""x"", True): -0.3, (""y"", True): -0.5, (""x"", False): -0.4, (""y"", False): -0.6}"
tools/joint_estimator/gen_marginals_ref.py,692,1e-09,establish_synthetic,ok = (d_logZ < 1e-9 and d_fb < 1e-9 and d_max < 1e-9 and d_arc < 1e-9 and d_bnd < 1e-9)
tools/joint_estimator/gen_marginals_ref.py,692,1e-09,establish_synthetic,ok = (d_logZ < 1e-9 and d_fb < 1e-9 and d_max < 1e-9 and d_arc < 1e-9 and d_bnd < 1e-9)
tools/joint_estimator/gen_marginals_ref.py,692,1e-09,establish_synthetic,ok = (d_logZ < 1e-9 and d_fb < 1e-9 and d_max < 1e-9 and d_arc < 1e-9 and d_bnd < 1e-9)
tools/joint_estimator/gen_marginals_ref.py,692,1e-09,establish_synthetic,ok = (d_logZ < 1e-9 and d_fb < 1e-9 and d_max < 1e-9 and d_arc < 1e-9 and d_bnd < 1e-9)
tools/joint_estimator/gen_marginals_ref.py,692,1e-09,establish_synthetic,ok = (d_logZ < 1e-9 and d_fb < 1e-9 and d_max < 1e-9 and d_arc < 1e-9 and d_bnd < 1e-9)
tools/joint_estimator/gen_marginals_ref.py,833,4,run,for qi in range(4):
tools/joint_estimator/gen_marginals_ref.py,605,0.7,_make_tiny,"prior = {K1: (-0.7, 0.0), K2: (-0.9, -0.1)}"
tools/joint_estimator/gen_marginals_ref.py,605,0.9,_make_tiny,"prior = {K1: (-0.7, 0.0), K2: (-0.9, -0.1)}"
tools/joint_estimator/gen_marginals_ref.py,605,0.1,_make_tiny,"prior = {K1: (-0.7, 0.0), K2: (-0.9, -0.1)}"
tools/joint_estimator/gen_marginals_ref.py,701,12,establish_synthetic,"""boundary_marginals_fb"": [round(x, 12) for x in fb[""boundary""]],"
tools/joint_estimator/gen_marginals_ref.py,702,12,establish_synthetic,"""boundary_marginals_brute"": [round(x, 12) for x in bnd_brute],"
tools/joint_estimator/gen_marginals_ref.py,732,1e-06,establish_fit_arc_agreement,"return {""rows"": rows, ""max_abs_delta_vs_fit_weights"": worst, ""pass"": bool(worst < 1e-6)}"
tools/joint_estimator/gen_marginals_ref.py,816,40,run,if (idx + 1) % 40 == 0:
tools/joint_estimator/gen_marginals_ref.py,850,0.05,run,map_pass = bool(spearman > 0.05 and q_mass[3] >= q_mass[0] and q_modal[3] >= q_modal[0])
tools/joint_estimator/gen_marginals_ref.py,856,1e-06,run,"""a_forward_equals_backward_logZ"": {""max_abs_delta"": max_fb_delta, ""pass"": max_fb_delta < 1e-6},"
tools/joint_estimator/gen_marginals_ref.py,857,1e-06,run,"""a2_maxplus_equals_decoder"": {""max_abs_delta"": max_maxplus_delta, ""pass"": max_maxplus_delta < 1e-6},"
tools/joint_estimator/gen_marginals_ref.py,858,1e-09,run,"""b_per_span_normalization"": {""max_abs_sum_minus_1"": max_norm_dev, ""pass"": max_norm_dev < 1e-9},"
tools/joint_estimator/gen_marginals_ref.py,863,6,run,"""spearman_gap_vs_committed_mass"": round(spearman, 6),"
tools/joint_estimator/gen_marginals_ref.py,864,6,run,"""pearson_gap_vs_committed_mass"": round(pearson, 6),"
tools/joint_estimator/gen_marginals_ref.py,865,6,run,"""committed_is_modal_fraction_overall"": round(modal_frac, 6),"
tools/joint_estimator/gen_marginals_ref.py,866,6,run,"""committed_is_modal_fraction_top_gap_quartile"": round(q_modal[3], 6),"
tools/joint_estimator/gen_marginals_ref.py,973,2,main,fit_sample = stems[:2]
tools/joint_estimator/gen_marginals_ref.py,603,0.11,_make_tiny,"content[(i, j, st)] = -0.4 * (i + 1) - 0.2 * (j - i) - 0.11 * k"
tools/joint_estimator/gen_marginals_ref.py,604,0.03,_make_tiny,"cad[(i, (st[0], st[1]))] = -0.05 * (i + 1) - 0.03 * (0 if st[1] else 1)"
tools/joint_estimator/gen_marginals_ref.py,610,0.2,_make_tiny,"kt[(a, b)] = -0.2 if a == b else -0.85       # stay vs change"
tools/joint_estimator/gen_marginals_ref.py,610,0.85,_make_tiny,"kt[(a, b)] = -0.2 if a == b else -0.85       # stay vs change"
tools/joint_estimator/gen_marginals_ref.py,727,8,establish_fit_arc_agreement,"rows.append({""stem"": stem, ""logZ_ours"": round(fb[""logZ""], 8),"
tools/joint_estimator/gen_marginals_ref.py,728,8,establish_fit_arc_agreement,"""logZ_fit_weights"": round(float(lz_fw), 8),"
tools/joint_estimator/gen_marginals_ref.py,729,10,establish_fit_arc_agreement,"""delta"": round(fb[""logZ""] - float(lz_fw), 10),"
tools/joint_estimator/gen_marginals_ref.py,730,10,establish_fit_arc_agreement,"""fit_weights_fwd_bwd_delta"": round(float(lzb_fw) - float(lz_fw), 10)})"
tools/joint_estimator/gen_marginals_ref.py,752,2.0,ranks,avg = (k + k2) / 2.0 + 1.0
tools/joint_estimator/gen_marginals_ref.py,768,2,_pearson,dx = math.sqrt(sum((xs[k] - mx) ** 2 for k in range(n)))
