file,loc,kind,name,population,verdict_class,verdict,in_param_manifest,flagged,rationale
src/composing/analysis/chord/chordanalyzer.cpp,1309,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1310,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1310,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1311,literal,5,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1311,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1311,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1312,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1312,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1312,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1313,literal,7,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1313,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1313,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1314,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1314,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1314,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1314,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1315,literal,9,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1315,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1315,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1316,literal,10,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1316,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1316,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1316,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1317,literal,11,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1317,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1318,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1318,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1319,literal,13,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1319,literal,5,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1320,literal,14,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1320,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1320,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1321,literal,15,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1321,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1322,literal,16,SURVIVES-oracle,constant,ESTABLISHED,na,no,[templateIntervalsVec] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1330,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1336,literal,21,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] circle-of-fifths / mode-collection table entry (music theory FACT); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1337,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1337,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1337,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1337,literal,5,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1337,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1338,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1338,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1338,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1338,literal,5,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1338,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1339,literal,5,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1339,literal,6,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1339,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1339,literal,3,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1339,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1342,literal,7,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1364,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1365,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1366,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1367,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1384,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1385,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1385,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1386,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1386,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1412,literal,1.0,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1416,literal,1.0,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1420,literal,1.0,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1422,literal,2,SURVIVES-oracle,constant,ESTABLISHED,na,no,"[analyzeChord] structural literal (bound, index, threshold-with-documented-rationale); not a scoring tunable."
src/composing/analysis/chord/chordanalyzer.cpp,1427,literal,4,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1427,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1428,literal,8,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
src/composing/analysis/chord/chordanalyzer.cpp,1428,literal,12,SURVIVES-oracle,constant,ESTABLISHED,na,no,[analyzeChord] structural pitch-class/interval/TPC-delta or bitmask constant (music theory); not a tunable.
