file,kind,line,ident,func,layer,verdict_class,verdict,in_param_manifest,reason
src/composing/analysis/key/modepriorpresets.cpp,literal,76,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,77,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,78,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,79,2.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,80,3.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,81,1.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,82,2.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,83,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,84,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,85,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,86,2.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,87,3.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,91,1.20,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,92,0.70,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,93,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,94,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,95,0.70,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,96,1.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,97,3.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,98,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,99,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,100,2.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,101,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,102,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,103,3.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,104,3.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,105,0.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,106,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,107,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,108,2.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,109,0.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,110,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,111,3.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,115,0.80,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,116,0.20,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,117,0.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,118,0.20,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,119,0.20,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,120,0.80,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,121,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,122,0.20,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,123,0.80,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,124,1.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,125,0.20,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,126,0.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,127,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,128,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,129,0.20,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,130,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,131,1.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,132,1.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,133,0.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,134,1.50,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
src/composing/analysis/key/modepriorpresets.cpp,literal,135,2.00,modePriorPresets,L3,constant,UNFIT,no,empirical mode-prior magnitude (21 modes x 5 presets); DUPLICATED vs KeyModeAnalyzerPreferences defaults but sync-test-guarded (modepriorpresets_tests); NOT in param_manifest; code says Stage-5 fits
