kind,ident,line,func,verdict,subclass,manifest_present,flag,finding_slug,note,context
branch,if,1573,writeJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (dumpModulation) {
branch,if,1574,writeJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (wroteExtra) {
branch,if,1580,writeJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (dumpJointKey) {
branch,if,1581,writeJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (wroteExtra) {
branch,if,1588,writeJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (dumpTonicization) {
branch,if,1589,writeJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (wroteExtra) {
branch,if,1595,writeJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (dumpL5) {
branch,if,1596,writeJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (wroteExtra) {
function,diagPcName,1613,diagPcName,SURVIVES,plumbing,,,,"Harness plumbing / formatting helper (JSON escaping, name mappers, module init, score load, staff eligibility, measure location); no inference decision.",[1613-1623]
literal,12,1615,diagPcName,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",static constexpr const char* SHARP[12] = {
literal,12,1618,diagPcName,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",static constexpr const char* FLAT[12] = {
literal,12,1621,diagPcName,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",pc = ((pc % 12) + 12) % 12;
literal,12,1621,diagPcName,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",pc = ((pc % 12) + 12) % 12;
literal,12,1621,diagPcName,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",pc = ((pc % 12) + 12) % 12;
branch,ternary,1622,diagPcName,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in diagPcName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",return keyFifths < 0 ? FLAT[pc] : SHARP[pc];
function,diagQualityName,1625,diagQualityName,SURVIVES,plumbing,,,,"Harness plumbing / formatting helper (JSON escaping, name mappers, module init, score load, staff eligibility, measure location); no inference decision.",[1625-1638]
branch,switch,1627,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard switch branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",switch (q) {
branch,case,1628,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case ChordQuality::Major:          return ""Major"";"
branch,case,1629,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case ChordQuality::Minor:          return ""Minor"";"
branch,case,1630,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case ChordQuality::Diminished:     return ""Diminished"";"
branch,case,1631,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case ChordQuality::Augmented:      return ""Augmented"";"
branch,case,1632,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case ChordQuality::HalfDiminished: return ""HalfDiminished"";"
branch,case,1633,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case ChordQuality::Suspended2:     return ""Suspended2"";"
branch,case,1634,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case ChordQuality::Suspended4:     return ""Suspended4"";"
branch,case,1635,diagQualityName,SURVIVES,serialization-guard,,,,"Serialization / guard case branch in diagQualityName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","case ChordQuality::Power:          return ""Power"";"
function,diagTemplateName,1640,diagTemplateName,SURVIVES,plumbing,,,,"Harness plumbing / formatting helper (JSON escaping, name mappers, module init, score load, staff eligibility, measure location); no inference decision.",[1640-1667]
branch,if,1665,diagTemplateName,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in diagTemplateName; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","if (tplIdx < 0 || tplIdx >= static_cast<int>(analysis::kTemplateCount)) { return ""Unknown""; }"
function,diagContextBanner,1676,diagContextBanner,SURVIVES,plumbing,,,,"Harness plumbing / formatting helper (JSON escaping, name mappers, module init, score load, staff eligibility, measure location); no inference decision.",[1676-1694]
branch,if,1678,diagContextBanner,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in diagContextBanner; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (!ctx) {
branch,if,1685,diagContextBanner,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in diagContextBanner; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (ctx->previousRootPc >= 0) {
literal,3,1691,diagContextBanner,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"<< "", regionMetricWeight="" << fmtDouble(ctx->regionMetricWeight, 3)"
function,writeDiagnosticJson,1696,writeDiagnosticJson,SURVIVES,output-surface,,,,"Instrument output surface. Establishment: it CLAIMS to serialize the named analysis view; the diagnostic dumps return before / append after the standard writeJson and are default-off, so the committed corpus is byte-identical (reproduce-check confirmed this session).",[1696-1921]
branch,if,1714,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (r.measureNumber == targetMeasure) {
branch,if,1716,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (!region || r.beat < region->beat) {
branch,if,1721,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (!region) {
branch,if,1723,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","if (!firstBlock) { out << "",\n""; }"
branch,if,1747,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","if (!firstBlock) { out << "",\n""; }"
literal,4,1755,writeDiagnosticJson,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"out << ""      \""beat\"": "" << fmtDouble(region->beat, 4) << "",\n"";"
branch,ternary,1759,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","? analysis::ChordSymbolFormatter::formatSymbol(region->chord, keyFifths)"
literal,12,1766,writeDiagnosticJson,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",const int pc = t.pitch % 12;
literal,6,1771,writeDiagnosticJson,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"<< ""\""weight\"": "" << fmtDouble(t.weight, 6) << "", """
branch,ternary,1773,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","<< ""\""is_bass\"": "" << (t.isBass ? ""true"" : ""false"")"
branch,if,1775,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","if (ti + 1 < region->tones.size()) { out << "",""; }"
literal,12,1786,writeDiagnosticJson,ESTABLISHED,music-theory,n/a,,,"Pitch-class / fifths arithmetic (12 pcs, 7=fifths-per-step); a music-theory fact.",for (int pc = 0; pc < 12; ++pc) {
branch,if,1787,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (diag.pcWeights[static_cast<size_t>(pc)] < 0.001) { continue; }
literal,0.001,1787,writeDiagnosticJson,ESTABLISHED,diagnostic-threshold,n/a,,,per-PC display floor (0.001) in the --diagnose-measures dump (default off).,if (diag.pcWeights[static_cast<size_t>(pc)] < 0.001) { continue; }
branch,if,1788,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","if (!firstPc) { out << "", ""; }"
literal,5,1791,writeDiagnosticJson,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"<< fmtDouble(diag.pcWeights[static_cast<size_t>(pc)], 5);"
branch,if,1799,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (diag.hasWinner) {
literal,5,1806,writeDiagnosticJson,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"<< ""\""score\"": "" << fmtDouble(w.score, 5) << "", """
branch,ternary,1819,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard ternary branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",? 0.0
literal,0.0,1819,writeDiagnosticJson,ESTABLISHED,init-or-neutral,n/a,,,Neutral initializer / beat base (1.0) / zero default; output-structural.,? 0.0
literal,0.75,1820,writeDiagnosticJson,ESTABLISHED,diagnostic-threshold,n/a,,,oracle-cell display cutoff (0.75 of top) in --diagnose-measures (default off).,: diag.oracleCells.front().verticalScore * 0.75;
branch,if,1824,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).",if (c.verticalScore < oracleThreshold) { break; }
branch,if,1825,writeDiagnosticJson,SURVIVES,serialization-guard,,,,"Serialization / guard if branch in writeDiagnosticJson; shapes JSON output or guards an edge case (empty regions, missing measure, absent chord).","if (!firstOracle) { out << "",\n""; }"
literal,5,1834,writeDiagnosticJson,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"<< ""\""vertical_score\"": "" << fmtDouble(c.verticalScore, 5) << "", """
literal,5,1835,writeDiagnosticJson,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"<< ""\""basis_indep\"": "" << fmtDouble(c.basisIndep, 5) << "", """
literal,5,1836,writeDiagnosticJson,ESTABLISHED,formatting,n/a,,,fmtDouble output precision (significant digits); serialization formatting.,"<< ""\""basis_dep\"": "" << fmtDouble(c.basisDep, 5) << "", """
