file,dimension,locator,line,verdict,rubric_class,reason,flagged,finding
src/composing/analysis/function/functionprogression.cpp,branch,if@114,114,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,branch,if@127,127,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,branch,if@148,148,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,branch,if@165,165,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,branch,if@169,169,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,branch,if@179,179,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,branch,if@183,183,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,branch,if@32,32,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,branch,if@94,94,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/function/functionprogression.cpp,crosslayer,functionprogression.h@22,22,SURVIVES,crosslayer,external/std-library include; no layer coupling.,no,
src/composing/analysis/function/functionprogression.cpp,function,establishedNextFunctionIndex@176,176,SURVIVES,code,L5-DORMANT function in the §5.0 licensed-progression grammar (the D5 grammar owner); no production consumer (only functionprogression_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionprogression.cpp,function,isAppliedResolution@91,91,ASSUMPTION,code,The resolutionEdgeBonus augmented->major/minor same-root (delta 0) edge is deliberately excluded (§5.0 licenses root MOTION); a design decision the code itself flags to Cowork. [finding anchor src/composing/analysis/function/functionprogression.cpp:122],yes,applied-resolution-augmented-delta0-excluded
src/composing/analysis/function/functionprogression.cpp,function,isAscendingFifth@62,62,FACT,code,"isAscendingFifth / isDescendingSecond / isDiatonicDiminishedFifth (the three §15-12 motions) are implemented; the signed design §5.0/§15-12 still describes the code as the pre-amendment set ""pending dispatch"" — the design doc is stale relative to code. [finding anchor src/composing/analysis/function/functionprogression.cpp:62]",yes,grammar-amendment-landed-design-doc-stale
src/composing/analysis/function/functionprogression.cpp,function,isAscendingSecond@54,54,SURVIVES,code,L5-DORMANT function in the §5.0 licensed-progression grammar (the D5 grammar owner); no production consumer (only functionprogression_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionprogression.cpp,function,isDescendingFifth@40,40,SURVIVES,code,L5-DORMANT function in the §5.0 licensed-progression grammar (the D5 grammar owner); no production consumer (only functionprogression_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionprogression.cpp,function,isDescendingSecond@71,71,FACT,code,"isAscendingFifth / isDescendingSecond / isDiatonicDiminishedFifth (the three §15-12 motions) are implemented; the signed design §5.0/§15-12 still describes the code as the pre-amendment set ""pending dispatch"" — the design doc is stale relative to code. [finding anchor src/composing/analysis/function/functionprogression.cpp:71]",yes,grammar-amendment-landed-design-doc-stale
src/composing/analysis/function/functionprogression.cpp,function,isDescendingThird@47,47,SURVIVES,code,L5-DORMANT function in the §5.0 licensed-progression grammar (the D5 grammar owner); no production consumer (only functionprogression_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionprogression.cpp,function,isDiatonicDiminishedFifth@80,80,FACT,code,"isAscendingFifth / isDescendingSecond / isDiatonicDiminishedFifth (the three §15-12 motions) are implemented; the signed design §5.0/§15-12 still describes the code as the pre-amendment set ""pending dispatch"" — the design doc is stale relative to code. [finding anchor src/composing/analysis/function/functionprogression.cpp:80]",yes,grammar-amendment-landed-design-doc-stale
src/composing/analysis/function/functionprogression.cpp,function,isLicensedProgression@125,125,SURVIVES,code,L5-DORMANT function in the §5.0 licensed-progression grammar (the D5 grammar owner); no production consumer (only functionprogression_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionprogression.cpp,function,isMetricallyStrong@145,145,SURVIVES,code,L5-DORMANT function in the §5.0 licensed-progression grammar (the D5 grammar owner); no production consumer (only functionprogression_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionprogression.cpp,function,prevailingHarmonyIndex@162,162,SURVIVES,code,L5-DORMANT function in the §5.0 licensed-progression grammar (the D5 grammar owner); no production consumer (only functionprogression_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionprogression.cpp,function,rootMotion@30,30,SURVIVES,code,L5-DORMANT function in the §5.0 licensed-progression grammar (the D5 grammar owner); no production consumer (only functionprogression_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/functionprogression.cpp,literal,[10]@77,77,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[11]@77,77,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[12]@35,35,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[12]@35,35,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[12]@35,35,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[2]@59,59,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[5]@100,100,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[5]@116,116,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[5]@44,44,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[6]@87,87,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/functionprogression.cpp,literal,[7]@68,68,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
